source,target,data_mb,data_bytes,files
indelrealignid0000032,haplotypecallerid0000039,0.166977000,166977,20200407-151427-USB-002_indel_realigned.bai|20200407-151427-USB-002_indel_realigned.bam
indelrealignid0000032,haplotypecallerid0000040,0.166977000,166977,20200407-151427-USB-002_indel_realigned.bai|20200407-151427-USB-002_indel_realigned.bam
indelrealignid0000032,haplotypecallerid0000041,0.166977000,166977,20200407-151427-USB-002_indel_realigned.bai|20200407-151427-USB-002_indel_realigned.bam
indelrealignid0000032,haplotypecallerid0000042,0.166977000,166977,20200407-151427-USB-002_indel_realigned.bai|20200407-151427-USB-002_indel_realigned.bam
indelrealignid0000032,haplotypecallerid0000043,0.166977000,166977,20200407-151427-USB-002_indel_realigned.bai|20200407-151427-USB-002_indel_realigned.bam
indelrealignid0000032,haplotypecallerid0000044,0.166977000,166977,20200407-151427-USB-002_indel_realigned.bai|20200407-151427-USB-002_indel_realigned.bam
indelrealignid0000032,haplotypecallerid0000045,0.166977000,166977,20200407-151427-USB-002_indel_realigned.bai|20200407-151427-USB-002_indel_realigned.bam
indelrealignid0000032,haplotypecallerid0000046,0.166977000,166977,20200407-151427-USB-002_indel_realigned.bai|20200407-151427-USB-002_indel_realigned.bam
indelrealignid0000032,haplotypecallerid0000047,0.166977000,166977,20200407-151427-USB-002_indel_realigned.bai|20200407-151427-USB-002_indel_realigned.bam
indelrealignid0000032,haplotypecallerid0000048,0.166977000,166977,20200407-151427-USB-002_indel_realigned.bai|20200407-151427-USB-002_indel_realigned.bam
indelrealignid0000032,haplotypecallerid0000049,0.166977000,166977,20200407-151427-USB-002_indel_realigned.bai|20200407-151427-USB-002_indel_realigned.bam
indelrealignid0000032,haplotypecallerid0000050,0.166977000,166977,20200407-151427-USB-002_indel_realigned.bai|20200407-151427-USB-002_indel_realigned.bam
indelrealignid0000032,haplotypecallerid0000051,0.166977000,166977,20200407-151427-USB-002_indel_realigned.bai|20200407-151427-USB-002_indel_realigned.bam
indelrealignid0000032,haplotypecallerid0000052,0.166977000,166977,20200407-151427-USB-002_indel_realigned.bai|20200407-151427-USB-002_indel_realigned.bam
alignmenttoreferenceid0000053,sortsamid0000054,0.112561000,112561,20200407-151427-USB-003_aligned_reads.sam
sortsamid0000054,dedupid0000055,0.164000000,164000,20200407-151427-USB-003_sorted_reads.bai|20200407-151427-USB-003_sorted_reads.bam
dedupid0000055,addreplaceid0000056,0.164893000,164893,20200407-151427-USB-003_deduped_reads.bai|20200407-151427-USB-003_deduped_reads.bam
addreplaceid0000056,realigntargetcreatorid0000057,0.165378000,165378,20200407-151427-USB-003_addrepl.bai|20200407-151427-USB-003_addrepl.bam
addreplaceid0000056,indelrealignid0000058,0.165378000,165378,20200407-151427-USB-003_addrepl.bai|20200407-151427-USB-003_addrepl.bam
realigntargetcreatorid0000057,indelrealignid0000058,0.000040000,40,20200407-151427-USB-003_intervals.list
indelrealignid0000058,haplotypecallerid0000059,0.166976000,166976,20200407-151427-USB-003_indel_realigned.bai|20200407-151427-USB-003_indel_realigned.bam
indelrealignid0000058,haplotypecallerid0000060,0.166976000,166976,20200407-151427-USB-003_indel_realigned.bai|20200407-151427-USB-003_indel_realigned.bam
indelrealignid0000058,haplotypecallerid0000061,0.166976000,166976,20200407-151427-USB-003_indel_realigned.bai|20200407-151427-USB-003_indel_realigned.bam
indelrealignid0000058,haplotypecallerid0000062,0.166976000,166976,20200407-151427-USB-003_indel_realigned.bai|20200407-151427-USB-003_indel_realigned.bam
indelrealignid0000058,haplotypecallerid0000063,0.166976000,166976,20200407-151427-USB-003_indel_realigned.bai|20200407-151427-USB-003_indel_realigned.bam
indelrealignid0000058,haplotypecallerid0000064,0.166976000,166976,20200407-151427-USB-003_indel_realigned.bai|20200407-151427-USB-003_indel_realigned.bam
indelrealignid0000058,haplotypecallerid0000065,0.166976000,166976,20200407-151427-USB-003_indel_realigned.bai|20200407-151427-USB-003_indel_realigned.bam
indelrealignid0000058,haplotypecallerid0000066,0.166976000,166976,20200407-151427-USB-003_indel_realigned.bai|20200407-151427-USB-003_indel_realigned.bam
indelrealignid0000058,haplotypecallerid0000067,0.166976000,166976,20200407-151427-USB-003_indel_realigned.bai|20200407-151427-USB-003_indel_realigned.bam
indelrealignid0000058,haplotypecallerid0000068,0.166976000,166976,20200407-151427-USB-003_indel_realigned.bai|20200407-151427-USB-003_indel_realigned.bam
indelrealignid0000058,haplotypecallerid0000069,0.166976000,166976,20200407-151427-USB-003_indel_realigned.bai|20200407-151427-USB-003_indel_realigned.bam
indelrealignid0000058,haplotypecallerid0000070,0.166976000,166976,20200407-151427-USB-003_indel_realigned.bai|20200407-151427-USB-003_indel_realigned.bam
indelrealignid0000058,haplotypecallerid0000071,0.166976000,166976,20200407-151427-USB-003_indel_realigned.bai|20200407-151427-USB-003_indel_realigned.bam
indelrealignid0000058,haplotypecallerid0000072,0.166976000,166976,20200407-151427-USB-003_indel_realigned.bai|20200407-151427-USB-003_indel_realigned.bam
indelrealignid0000058,haplotypecallerid0000073,0.166976000,166976,20200407-151427-USB-003_indel_realigned.bai|20200407-151427-USB-003_indel_realigned.bam
indelrealignid0000058,haplotypecallerid0000074,0.166976000,166976,20200407-151427-USB-003_indel_realigned.bai|20200407-151427-USB-003_indel_realigned.bam
indelrealignid0000058,haplotypecallerid0000075,0.166976000,166976,20200407-151427-USB-003_indel_realigned.bai|20200407-151427-USB-003_indel_realigned.bam
indelrealignid0000058,haplotypecallerid0000076,0.166976000,166976,20200407-151427-USB-003_indel_realigned.bai|20200407-151427-USB-003_indel_realigned.bam
indelrealignid0000058,haplotypecallerid0000077,0.166976000,166976,20200407-151427-USB-003_indel_realigned.bai|20200407-151427-USB-003_indel_realigned.bam
indelrealignid0000058,haplotypecallerid0000078,0.166976000,166976,20200407-151427-USB-003_indel_realigned.bai|20200407-151427-USB-003_indel_realigned.bam
alignmenttoreferenceid0000079,sortsamid0000080,0.112561000,112561,20200407-151427-USB-004_aligned_reads.sam
sortsamid0000080,dedupid0000081,0.164000000,164000,20200407-151427-USB-004_sorted_reads.bai|20200407-151427-USB-004_sorted_reads.bam
dedupid0000081,addreplaceid0000082,0.164892000,164892,20200407-151427-USB-004_deduped_reads.bai|20200407-151427-USB-004_deduped_reads.bam
addreplaceid0000082,realigntargetcreatorid0000083,0.165378000,165378,20200407-151427-USB-004_addrepl.bai|20200407-151427-USB-004_addrepl.bam
addreplaceid0000082,indelrealignid0000084,0.165378000,165378,20200407-151427-USB-004_addrepl.bai|20200407-151427-USB-004_addrepl.bam
realigntargetcreatorid0000083,indelrealignid0000084,0.000040000,40,20200407-151427-USB-004_intervals.list
indelrealignid0000084,haplotypecallerid0000085,0.166976000,166976,20200407-151427-USB-004_indel_realigned.bai|20200407-151427-USB-004_indel_realigned.bam
indelrealignid0000084,haplotypecallerid0000086,0.166976000,166976,20200407-151427-USB-004_indel_realigned.bai|20200407-151427-USB-004_indel_realigned.bam
indelrealignid0000084,haplotypecallerid0000087,0.166976000,166976,20200407-151427-USB-004_indel_realigned.bai|20200407-151427-USB-004_indel_realigned.bam
indelrealignid0000084,haplotypecallerid0000088,0.166976000,166976,20200407-151427-USB-004_indel_realigned.bai|20200407-151427-USB-004_indel_realigned.bam
indelrealignid0000084,haplotypecallerid0000089,0.166976000,166976,20200407-151427-USB-004_indel_realigned.bai|20200407-151427-USB-004_indel_realigned.bam
indelrealignid0000084,haplotypecallerid0000090,0.166976000,166976,20200407-151427-USB-004_indel_realigned.bai|20200407-151427-USB-004_indel_realigned.bam
indelrealignid0000084,haplotypecallerid0000091,0.166976000,166976,20200407-151427-USB-004_indel_realigned.bai|20200407-151427-USB-004_indel_realigned.bam
indelrealignid0000084,haplotypecallerid0000092,0.166976000,166976,20200407-151427-USB-004_indel_realigned.bai|20200407-151427-USB-004_indel_realigned.bam
indelrealignid0000084,haplotypecallerid0000093,0.166976000,166976,20200407-151427-USB-004_indel_realigned.bai|20200407-151427-USB-004_indel_realigned.bam
indelrealignid0000084,haplotypecallerid0000094,0.166976000,166976,20200407-151427-USB-004_indel_realigned.bai|20200407-151427-USB-004_indel_realigned.bam
indelrealignid0000084,haplotypecallerid0000095,0.166976000,166976,20200407-151427-USB-004_indel_realigned.bai|20200407-151427-USB-004_indel_realigned.bam
indelrealignid0000084,haplotypecallerid0000096,0.166976000,166976,20200407-151427-USB-004_indel_realigned.bai|20200407-151427-USB-004_indel_realigned.bam
indelrealignid0000084,haplotypecallerid0000097,0.166976000,166976,20200407-151427-USB-004_indel_realigned.bai|20200407-151427-USB-004_indel_realigned.bam
indelrealignid0000084,haplotypecallerid0000098,0.166976000,166976,20200407-151427-USB-004_indel_realigned.bai|20200407-151427-USB-004_indel_realigned.bam
indelrealignid0000084,haplotypecallerid0000099,0.166976000,166976,20200407-151427-USB-004_indel_realigned.bai|20200407-151427-USB-004_indel_realigned.bam
indelrealignid0000084,haplotypecallerid0000100,0.166976000,166976,20200407-151427-USB-004_indel_realigned.bai|20200407-151427-USB-004_indel_realigned.bam
indelrealignid0000084,haplotypecallerid0000101,0.166976000,166976,20200407-151427-USB-004_indel_realigned.bai|20200407-151427-USB-004_indel_realigned.bam
indelrealignid0000084,haplotypecallerid0000102,0.166976000,166976,20200407-151427-USB-004_indel_realigned.bai|20200407-151427-USB-004_indel_realigned.bam
indelrealignid0000084,haplotypecallerid0000103,0.166976000,166976,20200407-151427-USB-004_indel_realigned.bai|20200407-151427-USB-004_indel_realigned.bam
indelrealignid0000084,haplotypecallerid0000104,0.166976000,166976,20200407-151427-USB-004_indel_realigned.bai|20200407-151427-USB-004_indel_realigned.bam
alignmenttoreferenceid0000105,sortsamid0000106,0.112561000,112561,20200407-151427-USB-005_aligned_reads.sam
sortsamid0000106,dedupid0000107,0.164000000,164000,20200407-151427-USB-005_sorted_reads.bai|20200407-151427-USB-005_sorted_reads.bam
dedupid0000107,addreplaceid0000108,0.164893000,164893,20200407-151427-USB-005_deduped_reads.bai|20200407-151427-USB-005_deduped_reads.bam
addreplaceid0000108,realigntargetcreatorid0000109,0.165379000,165379,20200407-151427-USB-005_addrepl.bai|20200407-151427-USB-005_addrepl.bam
realigntargetcreatorid0000109,indelrealignid0000110,0.000040000,40,20200407-151427-USB-005_intervals.list
addreplaceid0000108,indelrealignid0000110,0.165379000,165379,20200407-151427-USB-005_addrepl.bai|20200407-151427-USB-005_addrepl.bam
indelrealignid0000110,haplotypecallerid0000111,0.166977000,166977,20200407-151427-USB-005_indel_realigned.bai|20200407-151427-USB-005_indel_realigned.bam
indelrealignid0000110,haplotypecallerid0000112,0.166977000,166977,20200407-151427-USB-005_indel_realigned.bai|20200407-151427-USB-005_indel_realigned.bam
indelrealignid0000110,haplotypecallerid0000113,0.166977000,166977,20200407-151427-USB-005_indel_realigned.bai|20200407-151427-USB-005_indel_realigned.bam
indelrealignid0000110,haplotypecallerid0000114,0.166977000,166977,20200407-151427-USB-005_indel_realigned.bai|20200407-151427-USB-005_indel_realigned.bam
indelrealignid0000110,haplotypecallerid0000115,0.166977000,166977,20200407-151427-USB-005_indel_realigned.bai|20200407-151427-USB-005_indel_realigned.bam
indelrealignid0000110,haplotypecallerid0000116,0.166977000,166977,20200407-151427-USB-005_indel_realigned.bai|20200407-151427-USB-005_indel_realigned.bam
indelrealignid0000110,haplotypecallerid0000117,0.166977000,166977,20200407-151427-USB-005_indel_realigned.bai|20200407-151427-USB-005_indel_realigned.bam
indelrealignid0000110,haplotypecallerid0000118,0.166977000,166977,20200407-151427-USB-005_indel_realigned.bai|20200407-151427-USB-005_indel_realigned.bam
indelrealignid0000110,haplotypecallerid0000119,0.166977000,166977,20200407-151427-USB-005_indel_realigned.bai|20200407-151427-USB-005_indel_realigned.bam
indelrealignid0000110,haplotypecallerid0000120,0.166977000,166977,20200407-151427-USB-005_indel_realigned.bai|20200407-151427-USB-005_indel_realigned.bam
indelrealignid0000110,haplotypecallerid0000121,0.166977000,166977,20200407-151427-USB-005_indel_realigned.bai|20200407-151427-USB-005_indel_realigned.bam
indelrealignid0000110,haplotypecallerid0000122,0.166977000,166977,20200407-151427-USB-005_indel_realigned.bai|20200407-151427-USB-005_indel_realigned.bam
indelrealignid0000110,haplotypecallerid0000123,0.166977000,166977,20200407-151427-USB-005_indel_realigned.bai|20200407-151427-USB-005_indel_realigned.bam
indelrealignid0000110,haplotypecallerid0000124,0.166977000,166977,20200407-151427-USB-005_indel_realigned.bai|20200407-151427-USB-005_indel_realigned.bam
indelrealignid0000110,haplotypecallerid0000125,0.166977000,166977,20200407-151427-USB-005_indel_realigned.bai|20200407-151427-USB-005_indel_realigned.bam
indelrealignid0000110,haplotypecallerid0000126,0.166977000,166977,20200407-151427-USB-005_indel_realigned.bai|20200407-151427-USB-005_indel_realigned.bam
indelrealignid0000110,haplotypecallerid0000127,0.166977000,166977,20200407-151427-USB-005_indel_realigned.bai|20200407-151427-USB-005_indel_realigned.bam
indelrealignid0000110,haplotypecallerid0000128,0.166977000,166977,20200407-151427-USB-005_indel_realigned.bai|20200407-151427-USB-005_indel_realigned.bam
indelrealignid0000110,haplotypecallerid0000129,0.166977000,166977,20200407-151427-USB-005_indel_realigned.bai|20200407-151427-USB-005_indel_realigned.bam
indelrealignid0000110,haplotypecallerid0000130,0.166977000,166977,20200407-151427-USB-005_indel_realigned.bai|20200407-151427-USB-005_indel_realigned.bam
alignmenttoreferenceid0000131,sortsamid0000132,0.112561000,112561,20200407-151427-USB-006_aligned_reads.sam
sortsamid0000132,dedupid0000133,0.164000000,164000,20200407-151427-USB-006_sorted_reads.bai|20200407-151427-USB-006_sorted_reads.bam
dedupid0000133,addreplaceid0000134,0.164893000,164893,20200407-151427-USB-006_deduped_reads.bai|20200407-151427-USB-006_deduped_reads.bam
addreplaceid0000134,realigntargetcreatorid0000135,0.165378000,165378,20200407-151427-USB-006_addrepl.bai|20200407-151427-USB-006_addrepl.bam
realigntargetcreatorid0000135,indelrealignid0000136,0.000040000,40,20200407-151427-USB-006_intervals.list
addreplaceid0000134,indelrealignid0000136,0.165378000,165378,20200407-151427-USB-006_addrepl.bai|20200407-151427-USB-006_addrepl.bam
indelrealignid0000136,haplotypecallerid0000137,0.166975000,166975,20200407-151427-USB-006_indel_realigned.bai|20200407-151427-USB-006_indel_realigned.bam
indelrealignid0000136,haplotypecallerid0000138,0.166975000,166975,20200407-151427-USB-006_indel_realigned.bai|20200407-151427-USB-006_indel_realigned.bam
indelrealignid0000136,haplotypecallerid0000139,0.166975000,166975,20200407-151427-USB-006_indel_realigned.bai|20200407-151427-USB-006_indel_realigned.bam
indelrealignid0000136,haplotypecallerid0000140,0.166975000,166975,20200407-151427-USB-006_indel_realigned.bai|20200407-151427-USB-006_indel_realigned.bam
indelrealignid0000136,haplotypecallerid0000141,0.166975000,166975,20200407-151427-USB-006_indel_realigned.bai|20200407-151427-USB-006_indel_realigned.bam
indelrealignid0000136,haplotypecallerid0000142,0.166975000,166975,20200407-151427-USB-006_indel_realigned.bai|20200407-151427-USB-006_indel_realigned.bam
indelrealignid0000136,haplotypecallerid0000143,0.166975000,166975,20200407-151427-USB-006_indel_realigned.bai|20200407-151427-USB-006_indel_realigned.bam
indelrealignid0000136,haplotypecallerid0000144,0.166975000,166975,20200407-151427-USB-006_indel_realigned.bai|20200407-151427-USB-006_indel_realigned.bam
indelrealignid0000136,haplotypecallerid0000145,0.166975000,166975,20200407-151427-USB-006_indel_realigned.bai|20200407-151427-USB-006_indel_realigned.bam
indelrealignid0000136,haplotypecallerid0000146,0.166975000,166975,20200407-151427-USB-006_indel_realigned.bai|20200407-151427-USB-006_indel_realigned.bam
indelrealignid0000136,haplotypecallerid0000147,0.166975000,166975,20200407-151427-USB-006_indel_realigned.bai|20200407-151427-USB-006_indel_realigned.bam
indelrealignid0000136,haplotypecallerid0000148,0.166975000,166975,20200407-151427-USB-006_indel_realigned.bai|20200407-151427-USB-006_indel_realigned.bam
indelrealignid0000136,haplotypecallerid0000149,0.166975000,166975,20200407-151427-USB-006_indel_realigned.bai|20200407-151427-USB-006_indel_realigned.bam
indelrealignid0000136,haplotypecallerid0000150,0.166975000,166975,20200407-151427-USB-006_indel_realigned.bai|20200407-151427-USB-006_indel_realigned.bam
indelrealignid0000136,haplotypecallerid0000151,0.166975000,166975,20200407-151427-USB-006_indel_realigned.bai|20200407-151427-USB-006_indel_realigned.bam
indelrealignid0000136,haplotypecallerid0000152,0.166975000,166975,20200407-151427-USB-006_indel_realigned.bai|20200407-151427-USB-006_indel_realigned.bam
indelrealignid0000136,haplotypecallerid0000153,0.166975000,166975,20200407-151427-USB-006_indel_realigned.bai|20200407-151427-USB-006_indel_realigned.bam
indelrealignid0000136,haplotypecallerid0000154,0.166975000,166975,20200407-151427-USB-006_indel_realigned.bai|20200407-151427-USB-006_indel_realigned.bam
indelrealignid0000136,haplotypecallerid0000155,0.166975000,166975,20200407-151427-USB-006_indel_realigned.bai|20200407-151427-USB-006_indel_realigned.bam
indelrealignid0000136,haplotypecallerid0000156,0.166975000,166975,20200407-151427-USB-006_indel_realigned.bai|20200407-151427-USB-006_indel_realigned.bam
alignmenttoreferenceid0000157,sortsamid0000158,0.112561000,112561,20200407-151427-USB-007_aligned_reads.sam
sortsamid0000158,dedupid0000159,0.164000000,164000,20200407-151427-USB-007_sorted_reads.bai|20200407-151427-USB-007_sorted_reads.bam
dedupid0000159,addreplaceid0000160,0.164893000,164893,20200407-151427-USB-007_deduped_reads.bai|20200407-151427-USB-007_deduped_reads.bam
addreplaceid0000160,realigntargetcreatorid0000161,0.165378000,165378,20200407-151427-USB-007_addrepl.bai|20200407-151427-USB-007_addrepl.bam
realigntargetcreatorid0000161,indelrealignid0000162,0.000040000,40,20200407-151427-USB-007_intervals.list
addreplaceid0000160,indelrealignid0000162,0.165378000,165378,20200407-151427-USB-007_addrepl.bai|20200407-151427-USB-007_addrepl.bam
indelrealignid0000162,haplotypecallerid0000163,0.166976000,166976,20200407-151427-USB-007_indel_realigned.bai|20200407-151427-USB-007_indel_realigned.bam
indelrealignid0000162,haplotypecallerid0000164,0.166976000,166976,20200407-151427-USB-007_indel_realigned.bai|20200407-151427-USB-007_indel_realigned.bam
indelrealignid0000162,haplotypecallerid0000165,0.166976000,166976,20200407-151427-USB-007_indel_realigned.bai|20200407-151427-USB-007_indel_realigned.bam
indelrealignid0000162,haplotypecallerid0000166,0.166976000,166976,20200407-151427-USB-007_indel_realigned.bai|20200407-151427-USB-007_indel_realigned.bam
indelrealignid0000162,haplotypecallerid0000167,0.166976000,166976,20200407-151427-USB-007_indel_realigned.bai|20200407-151427-USB-007_indel_realigned.bam
indelrealignid0000162,haplotypecallerid0000168,0.166976000,166976,20200407-151427-USB-007_indel_realigned.bai|20200407-151427-USB-007_indel_realigned.bam
indelrealignid0000162,haplotypecallerid0000169,0.166976000,166976,20200407-151427-USB-007_indel_realigned.bai|20200407-151427-USB-007_indel_realigned.bam
indelrealignid0000162,haplotypecallerid0000170,0.166976000,166976,20200407-151427-USB-007_indel_realigned.bai|20200407-151427-USB-007_indel_realigned.bam
indelrealignid0000162,haplotypecallerid0000171,0.166976000,166976,20200407-151427-USB-007_indel_realigned.bai|20200407-151427-USB-007_indel_realigned.bam
indelrealignid0000162,haplotypecallerid0000172,0.166976000,166976,20200407-151427-USB-007_indel_realigned.bai|20200407-151427-USB-007_indel_realigned.bam
indelrealignid0000162,haplotypecallerid0000173,0.166976000,166976,20200407-151427-USB-007_indel_realigned.bai|20200407-151427-USB-007_indel_realigned.bam
indelrealignid0000162,haplotypecallerid0000174,0.166976000,166976,20200407-151427-USB-007_indel_realigned.bai|20200407-151427-USB-007_indel_realigned.bam
indelrealignid0000162,haplotypecallerid0000175,0.166976000,166976,20200407-151427-USB-007_indel_realigned.bai|20200407-151427-USB-007_indel_realigned.bam
indelrealignid0000162,haplotypecallerid0000176,0.166976000,166976,20200407-151427-USB-007_indel_realigned.bai|20200407-151427-USB-007_indel_realigned.bam
indelrealignid0000162,haplotypecallerid0000177,0.166976000,166976,20200407-151427-USB-007_indel_realigned.bai|20200407-151427-USB-007_indel_realigned.bam
indelrealignid0000162,haplotypecallerid0000178,0.166976000,166976,20200407-151427-USB-007_indel_realigned.bai|20200407-151427-USB-007_indel_realigned.bam
indelrealignid0000162,haplotypecallerid0000179,0.166976000,166976,20200407-151427-USB-007_indel_realigned.bai|20200407-151427-USB-007_indel_realigned.bam
indelrealignid0000162,haplotypecallerid0000180,0.166976000,166976,20200407-151427-USB-007_indel_realigned.bai|20200407-151427-USB-007_indel_realigned.bam
indelrealignid0000162,haplotypecallerid0000181,0.166976000,166976,20200407-151427-USB-007_indel_realigned.bai|20200407-151427-USB-007_indel_realigned.bam
indelrealignid0000162,haplotypecallerid0000182,0.166976000,166976,20200407-151427-USB-007_indel_realigned.bai|20200407-151427-USB-007_indel_realigned.bam
alignmenttoreferenceid0000183,sortsamid0000184,0.112561000,112561,20200407-151427-USB-008_aligned_reads.sam
sortsamid0000184,dedupid0000185,0.164000000,164000,20200407-151427-USB-008_sorted_reads.bai|20200407-151427-USB-008_sorted_reads.bam
dedupid0000185,addreplaceid0000186,0.164893000,164893,20200407-151427-USB-008_deduped_reads.bai|20200407-151427-USB-008_deduped_reads.bam
addreplaceid0000186,realigntargetcreatorid0000187,0.165378000,165378,20200407-151427-USB-008_addrepl.bai|20200407-151427-USB-008_addrepl.bam
realigntargetcreatorid0000187,indelrealignid0000188,0.000040000,40,20200407-151427-USB-008_intervals.list
addreplaceid0000186,indelrealignid0000188,0.165378000,165378,20200407-151427-USB-008_addrepl.bai|20200407-151427-USB-008_addrepl.bam
indelrealignid0000188,haplotypecallerid0000189,0.166976000,166976,20200407-151427-USB-008_indel_realigned.bai|20200407-151427-USB-008_indel_realigned.bam
indelrealignid0000188,haplotypecallerid0000190,0.166976000,166976,20200407-151427-USB-008_indel_realigned.bai|20200407-151427-USB-008_indel_realigned.bam
indelrealignid0000188,haplotypecallerid0000191,0.166976000,166976,20200407-151427-USB-008_indel_realigned.bai|20200407-151427-USB-008_indel_realigned.bam
indelrealignid0000188,haplotypecallerid0000192,0.166976000,166976,20200407-151427-USB-008_indel_realigned.bai|20200407-151427-USB-008_indel_realigned.bam
